,nonregistered_cd_l,registered_cd_l,mean_displacement_error_l,overlap_scores,landmark_loss_l,wall_time_models,ngenet_cd_l,visible_point_ratio,displ_ngenet,displ,len_coors_l
1038,0.9993085265159607,0.19034069776535034,0.41444653,0.36547122602168475,0.22304225825570392,6.986195087432861,0.1942252814769745,0.36547122602168475,"[[ 0.3351888  -1.94016669 -0.04944173]
 [ 0.32713791 -1.91541023 -0.04615038]
 [ 0.34191019 -1.92505182 -0.05928976]
 ...
 [ 0.64494224  0.07484152 -0.7647615 ]
 [ 0.62482998  0.07467765 -0.74423705]
 [ 0.67046482  0.07049748 -0.78990457]]","[[ 0.40647697 -2.0259905  -0.4056301 ]
 [ 0.4028778  -2.004136   -0.39601803]
 [ 0.4206848  -2.0114298  -0.41129684]
 ...
 [ 0.5180454  -0.06026077 -0.5234399 ]
 [ 0.509325   -0.06719589 -0.508461  ]
 [ 0.52770996 -0.05271149 -0.54479456]]",2879
1039,2.4922728538513184,2.2053399085998535,1.2606019,0.339115929941618,0.5900972348597061,6.722357749938965,1.4212983846664429,0.339115929941618,"[[ 1.26100559  0.97420432  1.28368539]
 [ 1.23650427  0.98084583  1.28325227]
 [ 1.22048307  0.99992806  1.29826996]
 ...
 [-0.89376154  0.47806181  0.12409288]
 [-0.88261899  0.48865781  0.13842492]
 [-0.89936872  0.45952012  0.10316515]]","[[ 1.4505596   1.2836742   1.3503914 ]
 [ 1.4194851   1.292839    1.359972  ]
 [ 1.4046688   1.3296108   1.3831539 ]
 ...
 [ 0.14669228  0.9332781  -0.5527973 ]
 [ 0.14888191  0.924798   -0.53822327]
 [ 0.14465332  0.93716145 -0.571785  ]]",2213
1040,0.808265209197998,0.1866162121295929,0.6223294,0.3831526271893244,0.4341697638105737,6.925857305526733,0.19377730786800385,0.3831526271893244,"[[-0.43833025  0.4388414  -1.03872965]
 [-0.41779021  0.44843451 -1.03283631]
 [-0.42481111  0.46366569 -1.05440222]
 ...
 [-0.23065833  0.23847807 -0.66508489]
 [-0.20620814  0.24898161 -0.65710394]
 [-0.26619419  0.21996497 -0.67325756]]","[[-0.28132248  0.41189194 -1.2054682 ]
 [-0.26140213  0.42056274 -1.1961756 ]
 [-0.2669201   0.43886948 -1.221138  ]
 ...
 [-0.3049965   0.29567719 -0.67023945]
 [-0.27820206  0.30273056 -0.6613889 ]
 [-0.34381866  0.28143692 -0.67982006]]",2955
1041,0.34623610973358154,0.22542208433151245,0.6385918,0.33511259382819014,0.37270086020143567,7.157498836517334,0.46337664127349854,0.33511259382819014,"[[ 0.14070695  0.97459667  0.33113214]
 [ 0.13461231  0.97515053  0.33044131]
 [ 0.12313166  0.98809736  0.33394801]
 ...
 [-0.79339554  0.40039089 -0.04104806]
 [-0.78143358  0.40667273 -0.03671597]
 [-0.80540952  0.3899683  -0.04706282]]","[[0.13965607 1.0189047  0.2058096 ]
 [0.13701248 1.0395489  0.21878624]
 [0.13384628 0.8917923  0.10060596]
 ...
 [0.23101616 0.21920395 0.25637817]
 [0.22447205 0.20108604 0.26516628]
 [0.23790932 0.24274254 0.2432785 ]]",2212
1042,1.921194314956665,0.4362502992153168,0.8756794,0.3751459549624687,0.49610194167752225,7.187712907791138,0.5117186307907104,0.3751459549624687,"[[ 0.33634225  3.37317673 -0.06677826]
 [ 0.33638844  3.35373766 -0.06642182]
 [ 0.31087733  3.39232603 -0.06125168]
 ...
 [-1.73882344  1.13406783  0.455482  ]
 [-1.69524029  1.13536084  0.44537675]
 [-1.79087805  1.13078139  0.46758287]]","[[ 0.82569885  3.0844212  -0.36350346]
 [ 0.8193016   3.061452   -0.35585976]
 [ 0.7957649   3.0900345  -0.34793186]
 ...
 [-1.8893261   1.244504    0.5201969 ]
 [-1.8395348   1.2344055   0.51688576]
 [-1.949482    1.2550869   0.52240944]]",2749
1043,0.7699633240699768,0.22981978952884674,0.55358267,0.33794829024186823,0.2072055147501574,7.136915922164917,0.24118651449680328,0.33794829024186823,"[[ 0.316731    0.55363927  0.34105714]
 [ 0.30567428  0.5674762   0.34164775]
 [ 0.29699663  0.57737499  0.34109835]
 ...
 [-0.63689387  0.80192629 -0.60214736]
 [-0.6317166   0.8118333  -0.58519083]
 [-0.63937357  0.78401909 -0.62411501]]","[[ 0.38500214  0.38763905  0.23622227]
 [ 0.37540817  0.4008379   0.23684216]
 [ 0.37034416  0.41210747  0.2344513 ]
 ...
 [-0.65829086  0.85762215 -0.56625223]
 [-0.65644073  0.8601265  -0.54680824]
 [-0.6547775   0.8490429  -0.59167385]]",2880
1044,0.9741758704185486,0.39300984144210815,0.9598792,0.35512927439532943,0.5343309682983527,7.2522172927856445,0.2901836037635803,0.35512927439532943,"[[-0.86425609  0.62551175 -2.13854035]
 [-0.82975967  0.62165469 -2.12828192]
 [-0.82960103  0.6288387  -2.15124503]
 ...
 [ 0.04137403  0.08610818 -0.46934797]
 [ 0.06911023  0.08813535 -0.47748465]
 [-0.00308847  0.08324755 -0.45754831]]","[[-0.29566574  1.1857901  -2.8109474 ]
 [-0.2620182   1.1922035  -2.8093882 ]
 [-0.2630272   1.2064524  -2.8359642 ]
 ...
 [ 0.08044624  0.02495956 -0.43199778]
 [ 0.12765121  0.0165062  -0.43652058]
 [ 0.00719261  0.03700638 -0.425354  ]]",2529
1045,1.0665614604949951,0.7341572046279907,0.8966584,0.37581317764804,0.4385659920110669,7.2706217765808105,1.1159064769744873,0.37581317764804,"[[ 0.4264251  -1.75591981 -1.49173012]
 [ 0.43961373 -1.7230634  -1.48207993]
 [ 0.45421342 -1.72534691 -1.51291595]
 ...
 [ 1.51948281  0.31410498 -1.39330182]
 [ 1.51269546  0.32077202 -1.37294574]
 [ 1.52252273  0.29768353 -1.41684922]]","[[ 0.2130394  -1.7541933  -1.2509451 ]
 [ 0.21854019 -1.7206573  -1.2406073 ]
 [ 0.23822403 -1.7257137  -1.2696543 ]
 ...
 [ 1.0425396   0.3395748  -1.3009758 ]
 [ 1.0422535   0.34535503 -1.2798233 ]
 [ 1.0374775   0.3249607  -1.3264203 ]]",2550
1046,1.2518107891082764,1.6669548749923706,1.0674087,0.36613844870725604,0.4761579880232653,7.274678468704224,1.9244105815887451,0.36613844870725604,"[[ 1.36822496 -2.85053565 -0.06003892]
 [ 1.35417804 -2.82637509 -0.05723532]
 [ 1.38054163 -2.84387618 -0.06834638]
 ...
 [ 1.77187377 -0.19910657 -0.84325254]
 [ 1.73891779 -0.2083041  -0.82283854]
 [ 1.81354603 -0.19031334 -0.86847094]]","[[ 1.2477951  -2.5992918  -0.00996304]
 [ 1.2348919  -2.5731802  -0.00706863]
 [ 1.2676468  -2.5895233  -0.01861763]
 ...
 [ 1.5157013   0.08651352 -0.89254856]
 [ 1.4834414   0.0760994  -0.86641884]
 [ 1.557085    0.09571075 -0.92558575]]",2558
1047,0.4378148913383484,0.7637530565261841,0.9192144,0.37164303586321934,0.5487313574880814,7.246103525161743,0.7758011817932129,0.37164303586321934,"[[ 0.4480606  -0.81356606  0.09288335]
 [ 0.44638521 -0.81343387  0.09266053]
 [ 0.45320539 -0.81993352  0.09417144]
 ...
 [ 0.70647809 -0.42653716  0.08591742]
 [ 0.69778658 -0.43085625  0.08526821]
 [ 0.71698579 -0.41990068  0.08655675]]","[[ 0.38375092 -0.794611    0.06245422]
 [ 0.38085747 -0.7978325   0.06024742]
 [ 0.385437   -0.80844975  0.05102825]
 ...
 [ 0.75131226  0.3154354  -0.11425781]
 [ 0.7432976   0.31239128 -0.10618973]
 [ 0.76145744  0.3173008  -0.12873363]]",2336
