,nonregistered_cd_l,mean_displacement_error_l,registered_cd_l,regtr_cd_l,landmark_loss_l,wall_time_models,displ,len_inds
12,1.6187939643859863,0.9815898537635803,0.2632725238800049,0.5422269701957703,0.2754516438554231,6.341888904571533,"[[ 0.68494797  0.79979897 -0.676074  ]
 [ 0.67842484  0.7363758  -0.66652966]
 [ 0.6837158   0.7182722  -0.6521034 ]
 ...
 [ 1.5039215   0.2841797   0.8765001 ]
 [ 1.501008    0.24153519  0.85892487]
 [ 1.5033436   0.34323502  0.8938961 ]]",2345
13,1.186671257019043,0.8971387147903442,0.2903059124946594,0.5516302585601807,0.44196349782315975,6.1850550174713135,"[[ 0.341053    0.01790905 -0.8802872 ]
 [ 0.3478756   0.01241016 -0.8824587 ]
 [ 0.355978    0.00979614 -0.9016743 ]
 ...
 [ 1.2196331   2.0970907  -0.36670542]
 [ 1.2160816   2.0711365  -0.33009624]
 [ 1.218463    2.121107   -0.42590714]]",2353
14,0.24239906668663025,0.7399911880493164,0.13209792971611023,0.1777779906988144,0.2860842523196185,6.208547830581665,"[[ 1.6897678  -0.0551815   0.36782932]
 [ 1.6647625  -0.04789162  0.38048744]
 [ 1.6648045  -0.0456171   0.39012814]
 ...
 [-0.14356232 -0.25866318  0.12549686]
 [-0.1463604  -0.26336098  0.1450386 ]
 [-0.13720894 -0.25504112  0.097579  ]]",2228
15,2.9840211868286133,1.6223317384719849,0.3769705295562744,0.5724959373474121,0.4046988763209551,6.185582637786865,"[[ 1.0005169e+00 -2.1783543e+00  1.2251091e-01]
 [ 1.0186367e+00 -2.1887741e+00  1.4502239e-01]
 [ 1.0794716e+00 -2.2231827e+00  1.9924355e-01]
 ...
 [ 2.7270079e+00 -7.9160690e-02  1.9255619e+00]
 [ 2.7039833e+00 -1.3832855e-01  1.9115191e+00]
 [ 2.7448969e+00  2.4337769e-03  1.9354362e+00]]",2247
16,4.220009803771973,1.9801421165466309,0.2829616963863373,1.6284301280975342,0.5046890783864035,6.191076755523682,"[[ 0.22488785  1.547142   -1.2930746 ]
 [ 0.23903084  1.5570898  -1.2754898 ]
 [ 0.24232674  1.5960712  -1.2833261 ]
 ...
 [-3.0144806   1.9271698  -0.12579441]
 [-2.9525356   1.9261103  -0.1028595 ]
 [-3.092844    1.9216747  -0.16091537]]",2401
17,0.3477589786052704,0.9055419564247131,0.25979331135749817,0.33220794796943665,0.30136677662169337,6.264979600906372,"[[-0.04220581  1.5884199  -0.74173355]
 [-0.03708267  1.5708113  -0.7389536 ]
 [-0.05036163  1.5868807  -0.74370384]
 ...
 [ 0.6705456   1.2182951   0.12146187]
 [ 0.6937218   1.1925535   0.12147522]
 [ 0.6403427   1.2481728   0.12023258]]",2371
18,0.7178096771240234,1.0696412324905396,0.08711466193199158,0.30457282066345215,0.20009912093616702,6.214878559112549,"[[1.720192   0.57521915 0.89123726]
 [1.6938839  0.5711851  0.90726376]
 [1.7044106  0.58481026 0.92873   ]
 ...
 [0.36647415 0.8521576  0.95651245]
 [0.32029533 0.81476784 0.98084736]
 [0.4339733  0.90594864 0.914093  ]]",2503
19,1.238860845565796,1.4107575416564941,0.2042246162891388,0.15304654836654663,0.4332260576801825,6.30850076675415,"[[ 2.2047825   0.23790455  1.7800989 ]
 [ 2.1726246   0.2264471   1.7907858 ]
 [ 2.180334    0.21855354  1.799736  ]
 ...
 [-0.39699364  0.10699463  0.97343445]
 [-0.39259338  0.09631157  0.9949112 ]
 [-0.39505577  0.12069321  0.9373236 ]]",2347
20,0.8876193165779114,1.16178297996521,0.5192614197731018,0.5740641355514526,0.3689812656767155,6.161278009414673,"[[ 1.1581173   1.698225   -1.2178631 ]
 [ 1.1560268   1.6591196  -1.2038116 ]
 [ 1.1621628   1.6742773  -1.205329  ]
 ...
 [ 0.46435356  0.3244276   0.14929485]
 [ 0.4820385   0.3011074   0.14734554]
 [ 0.43501663  0.35832977  0.14825249]]",2127
21,0.7803888916969299,1.0038666725158691,0.3028755187988281,0.3610086441040039,0.3845110804291083,6.285975456237793,"[[ 0.26108742 -0.04554176 -1.3986368 ]
 [ 0.30988884 -0.06416035 -1.3799248 ]
 [ 0.3349762  -0.03879547 -1.3596745 ]
 ...
 [ 1.1334658   0.36371613  0.60502243]
 [ 1.1531677   0.33252525  0.5937214 ]
 [ 1.0959187   0.41028404  0.6165552 ]]",2324
22,0.392301470041275,0.869612455368042,0.24027162790298462,0.23111096024513245,0.43008057407942796,6.315948963165283,"[[ 1.3062267   0.2097454   0.5880356 ]
 [ 1.2937698   0.19246578  0.5675678 ]
 [ 1.3075104   0.19120026  0.5768547 ]
 ...
 [ 0.08866692 -0.01131248  0.5649071 ]
 [ 0.09428215 -0.02336693  0.5521698 ]
 [ 0.0856781   0.00725937  0.5697355 ]]",2358
23,0.6808692216873169,0.8155272603034973,0.18782520294189453,0.7841417193412781,0.405583896198025,6.283432960510254,"[[ 1.0163765  -1.4298811  -0.5813427 ]
 [ 1.0100994  -1.4313269  -0.5641632 ]
 [ 1.0379944  -1.4471226  -0.5605564 ]
 ...
 [-0.3150215   0.6508255   0.06686783]
 [-0.30018806  0.62628365  0.08311844]
 [-0.33407402  0.6786318   0.0416851 ]]",2387
24,0.9314430952072144,1.2526551485061646,0.9561794400215149,0.6599020957946777,0.31059100520165484,6.315510034561157,"[[ 1.0674553  -1.0512877   1.5055313 ]
 [ 1.056036   -1.0109262   1.5167971 ]
 [ 1.063837   -1.0405827   1.5574903 ]
 ...
 [ 0.18508339 -0.30700493  0.47081757]
 [ 0.15231895 -0.3203125   0.5092468 ]
 [ 0.23195076 -0.29418564  0.41579723]]",2307
25,2.3408660888671875,1.832697868347168,0.69896399974823,0.47981545329093933,0.34132198000453523,6.279488563537598,"[[ 1.9411716  -2.2652073  -0.5936651 ]
 [ 1.9348774  -2.2601776  -0.57930374]
 [ 1.9871635  -2.2873106  -0.59202576]
 ...
 [ 2.703043    1.1236858  -0.7329235 ]
 [ 2.6663904   1.0679207  -0.71018887]
 [ 2.7421255   1.1919689  -0.7619829 ]]",2226
26,1.2318527698516846,1.3853540420532227,0.8730086088180542,0.6513346433639526,0.46300639515495035,6.375863313674927,"[[ 0.38764763  1.0812998   0.58984375]
 [ 0.39761543  1.0921965   0.6013117 ]
 [ 0.38962173  1.1102037   0.6047249 ]
 ...
 [-1.686655    2.3716478  -0.02047539]
 [-1.6345005   2.3387184   0.00709724]
 [-1.7500668   2.3967314  -0.06337452]]",2269
27,1.9540393352508545,1.82419753074646,0.30615299940109253,0.4199064075946808,0.4353493620277875,6.335854768753052,"[[ 1.2802315   3.1718626   0.6302624 ]
 [ 1.265976    3.1308117   0.64929485]
 [ 1.2494259   3.162693    0.6720371 ]
 ...
 [-0.905447    1.4756212   0.38055038]
 [-0.87607193  1.4591255   0.38070297]
 [-0.94635963  1.494854    0.37557697]]",2354
28,0.8626364469528198,0.8870038390159607,0.30427074432373047,0.32816630601882935,0.5298016045243189,6.261221885681152,"[[ 9.8359299e-01 -8.2214165e-01  2.0818710e-02]
 [ 9.8465538e-01 -8.5549450e-01  9.4223022e-04]
 [ 1.0094452e+00 -8.3542156e-01  2.4080276e-03]
 ...
 [ 1.4353037e+00  3.8876343e-01  9.2125416e-01]
 [ 1.4361677e+00  3.5284138e-01  9.2448997e-01]
 [ 1.4251785e+00  4.3584728e-01  9.0861130e-01]]",2358
29,2.1064987182617188,1.448649287223816,0.15303951501846313,0.4499470591545105,0.15609007212486875,6.427552700042725,"[[1.4517727  1.2537403  1.0970945 ]
 [1.4340591  1.2092266  1.0915432 ]
 [1.4544907  1.2041397  1.113802  ]
 ...
 [0.97268677 0.6929512  1.3562679 ]
 [0.9529667  0.6640549  1.349967  ]
 [1.0005741  0.73054314 1.351716  ]]",2404
30,2.224926471710205,2.745262861251831,2.5497524738311768,2.450438976287842,0.9332985229302561,6.260467767715454,"[[ 2.5009422  -3.3595686   1.2711897 ]
 [ 2.4623623  -3.3188772   1.2766972 ]
 [ 2.5489712  -3.3312845   1.2842388 ]
 ...
 [ 2.7794895   3.7905893   0.89515305]
 [ 2.7485971   3.7342196   0.9123907 ]
 [ 2.811368    3.8506002   0.8604183 ]]",2376
31,1.0213273763656616,1.4367554187774658,0.4658239483833313,0.8829793334007263,0.27587991920161997,6.333951950073242,"[[ 1.080965    1.9380312  -0.94244385]
 [ 1.097681    1.8837261  -0.9260206 ]
 [ 1.1001053   1.8467398  -0.90925694]
 ...
 [ 1.2273064   0.44747448  1.1713915 ]
 [ 1.2448187   0.39814377  1.166666  ]
 [ 1.2064991   0.5139713   1.1759787 ]]",2359
32,0.9152532815933228,1.4529026746749878,0.139335036277771,0.13793505728244781,0.2785810025848282,6.303510904312134,"[[ 1.912569   -1.7243023   0.7646332 ]
 [ 1.8789787  -1.7448053   0.76024246]
 [ 1.9158936  -1.7406082   0.7827368 ]
 ...
 [ 0.8462753  -0.17528152  1.3468752 ]
 [ 0.8177662  -0.21045876  1.3510389 ]
 [ 0.88736725 -0.1256237   1.3262424 ]]",2412
33,0.787642776966095,1.098925232887268,0.13313348591327667,0.26238346099853516,0.3495910445197323,6.393943548202515,"[[ 0.51000977  1.2496738  -0.58255196]
 [ 0.5153942   1.2416353  -0.5888443 ]
 [ 0.5135288   1.2597647  -0.61848164]
 ...
 [ 0.41371155  1.1805801  -0.85757494]
 [ 0.43380737  1.1786776  -0.8304777 ]
 [ 0.38198662  1.1749935  -0.8943634 ]]",2354
34,2.000920057296753,1.9165316820144653,0.46431899070739746,0.8935550451278687,0.6029308620037209,6.236913204193115,"[[ 0.8348503   2.7030048  -0.32607555]
 [ 0.83629036  2.6449537  -0.30331993]
 [ 0.82063293  2.6874847  -0.27238083]
 ...
 [-1.5208282   0.8273363   2.0139322 ]
 [-1.4854851   0.81168365  1.9751081 ]
 [-1.5597363   0.8500223   2.0476246 ]]",2406
35,0.8010214567184448,0.9538958072662354,0.4664780795574188,0.32921886444091797,0.263821810639503,6.252008676528931,"[[ 0.4647026   0.89230824  0.8582363 ]
 [ 0.440279    0.8948364   0.86360836]
 [ 0.432436    0.9125433   0.87542534]
 ...
 [-1.6017323   0.3026371   1.197382  ]
 [-1.5929432   0.28917313  1.205862  ]
 [-1.6057014   0.31564713  1.1784353 ]]",2283
36,0.35075706243515015,0.9335983395576477,0.20591264963150024,0.16921639442443848,0.35660786650529835,6.305753946304321,"[[ 1.0588646   0.24309254  1.28195   ]
 [ 1.0379963   0.20894337  1.2858162 ]
 [ 1.0502396   0.1857996   1.3154125 ]
 ...
 [ 0.47134972 -0.09730148  0.45903015]
 [ 0.45183563 -0.10922813  0.4637184 ]
 [ 0.50060654 -0.07931709  0.45034218]]",2367
37,2.5118346214294434,1.3588266372680664,0.312842458486557,0.45714569091796875,0.37992965668874223,6.166234970092773,"[[ 0.64546204  1.7619667   1.059103  ]
 [ 0.6268425   1.7061262   1.068943  ]
 [ 0.62433434  1.71105     1.1097908 ]
 ...
 [-0.48948288  0.47569466  1.2130804 ]
 [-0.48918915  0.45533562  1.2160692 ]
 [-0.48587418  0.5010872   1.2056761 ]]",2285
38,1.0925272703170776,1.5399980545043945,0.1220642700791359,0.3532649874687195,0.43543760016936317,6.169125318527222,"[[ 0.23891449  0.81241417 -2.3026705 ]
 [ 0.26576996  0.7848635  -2.265397  ]
 [ 0.27256584  0.79123974 -2.2567005 ]
 ...
 [-0.54138565  0.40176487  2.2992973 ]
 [-0.49795341  0.36613464  2.2823076 ]
 [-0.604496    0.45341873  2.3106117 ]]",2298
39,1.2308143377304077,1.3746914863586426,0.12025437504053116,0.1867499053478241,0.15298230692336826,6.289609670639038,"[[ 0.8117504  -2.053813    0.6256809 ]
 [ 0.7946644  -2.0383139   0.6314602 ]
 [ 0.8232212  -2.0530462   0.64039326]
 ...
 [ 1.2562094  -0.44691086  0.5736847 ]
 [ 1.223896   -0.46512604  0.57542324]
 [ 1.2982655  -0.42087173  0.5690603 ]]",2355
40,1.0485936403274536,1.0113193988800049,0.13178205490112305,0.4982404112815857,0.2857539465258139,6.245596408843994,"[[ 0.6194706   1.1261053  -0.75398827]
 [ 0.6245327   1.1324692  -0.74444294]
 [ 0.62207794  1.1585588  -0.7632971 ]
 ...
 [ 0.05040741  1.5915241  -0.14839172]
 [ 0.07543755  1.5716238  -0.1270113 ]
 [ 0.01294518  1.6114655  -0.18060303]]",2366
41,0.9803148508071899,1.2219603061676025,0.3253088593482971,0.5228875279426575,0.3708366470191255,6.221676588058472,"[[ 0.80656815  1.7975588  -0.4147873 ]
 [ 0.81137276  1.7859983  -0.41078758]
 [ 0.81027603  1.8201427  -0.40001488]
 ...
 [-0.5770836   1.2593737   1.4736652 ]
 [-0.5383549   1.2189636   1.4422798 ]
 [-0.63689995  1.3137112   1.5101795 ]]",2361
42,0.5337163805961609,0.9582169651985168,0.3955538868904114,0.39592820405960083,0.2523076417641996,6.386579990386963,"[[ 0.07949448  1.8886318  -1.020174  ]
 [ 0.08978844  1.8566113  -1.0076923 ]
 [ 0.07797813  1.8665152  -1.0078802 ]
 ...
 [ 0.43169212  0.24230194  0.6260061 ]
 [ 0.44864464  0.21783924  0.6152649 ]
 [ 0.40180588  0.2796402   0.63539886]]",2295
43,1.594322681427002,1.2596485614776611,0.402229905128479,0.9051839113235474,0.37198883211575345,6.294948577880859,"[[ 1.6909866  -0.3987713   0.32144547]
 [ 1.6508045  -0.44691944  0.27219963]
 [ 1.6710739  -0.45064735  0.26667976]
 ...
 [ 1.9779902   1.9835033  -0.3247471 ]
 [ 1.952528    1.9495697  -0.29819012]
 [ 2.0140772   2.029276   -0.40076876]]",2446
44,1.5799930095672607,1.849483609199524,0.2658175230026245,0.2646300792694092,0.42416462312024444,6.296894550323486,"[[ 0.9669323   2.7645636  -1.2940826 ]
 [ 0.96954155  2.740779   -1.2927771 ]
 [ 0.9628887   2.7461452  -1.2907495 ]
 ...
 [-0.58608055  1.6746473   0.83126736]
 [-0.55153656  1.6381626   0.8124409 ]
 [-0.6314182   1.7226152   0.8493099 ]]",2411
45,0.83579421043396,1.3130805492401123,0.22461888194084167,0.19614896178245544,0.24580195284218223,6.501486778259277,"[[ 0.9125595  -2.2799368   0.3762188 ]
 [ 0.8728504  -2.2577581   0.36446   ]
 [ 0.9011879  -2.271265    0.36041832]
 ...
 [ 0.56106186  0.46479225  1.3863516 ]
 [ 0.5258312   0.43530655  1.403986  ]
 [ 0.60806084  0.49702835  1.3498745 ]]",2354
46,1.404270052909851,1.3287209272384644,0.15920892357826233,0.38842523097991943,0.5240088405990773,6.441109657287598,"[[ 0.8632088   1.252409    1.6637955 ]
 [ 0.8474064   1.2579918   1.6776724 ]
 [ 0.8421936   1.2851048   1.7112923 ]
 ...
 [-0.84349823  0.79903316  1.5508881 ]
 [-0.8530445   0.78687     1.5700293 ]
 [-0.82816315  0.808424    1.5207233 ]]",2416
47,1.5591685771942139,1.041764259338379,0.1632244884967804,0.6870999336242676,0.29253903783403695,6.353243827819824,"[[ 0.6284561   0.6672716   1.542346  ]
 [ 0.60921097  0.6838064   1.551094  ]
 [ 0.5993309   0.7066088   1.565649  ]
 ...
 [-1.6710548   0.66134834  0.86373043]
 [-1.6493359   0.66993713  0.87272835]
 [-1.6924973   0.6438904   0.8470793 ]]",2330
48,2.506718158721924,1.8649249076843262,0.3406776487827301,1.0846076011657715,0.41775304788244855,6.412014961242676,"[[ 0.28248978  2.3023958  -0.3194046 ]
 [ 0.28959274  2.2368746  -0.2910633 ]
 [ 0.30730057  2.231206   -0.21265411]
 ...
 [ 1.2638502   0.44251347  3.8143911 ]
 [ 1.2520952   0.37342644  3.7762766 ]
 [ 1.2652092   0.53637886  3.8385239 ]]",2409
49,2.8932981491088867,1.5379228591918945,0.41288527846336365,1.3011162281036377,0.4613147227874895,6.38940691947937,"[[ 0.9365196  -0.45427132 -1.8789577 ]
 [ 0.9539547  -0.45850182 -1.8650255 ]
 [ 0.9848976  -0.45582962 -1.8851852 ]
 ...
 [ 2.2767382   2.5046577   0.31197166]
 [ 2.2976952   2.4643002   0.30637932]
 [ 2.2474632   2.5490131   0.31405354]]",2317
50,0.865510106086731,0.8481027483940125,0.4567638039588928,0.8182730674743652,0.27618854434428314,6.363530397415161,"[[ 0.7775574  -0.19363117 -0.37711334]
 [ 0.7643051  -0.18345356 -0.36109447]
 [ 0.7639084  -0.16949272 -0.37576866]
 ...
 [-0.14768982  1.7431526  -0.45245934]
 [-0.1388874   1.7222176  -0.42325592]
 [-0.155859    1.7623005  -0.4920025 ]]",2281
51,1.4114677906036377,1.4708086252212524,0.16008374094963074,0.2664691209793091,0.18267142350246882,6.300922393798828,"[[ 0.33287048  2.5780334   0.34327412]
 [ 0.32411003  2.5577278   0.3470745 ]
 [ 0.31200218  2.5838022   0.3763237 ]
 ...
 [-1.4384499   0.51320267  1.5424156 ]
 [-1.4177723   0.49889755  1.5313015 ]
 [-1.4614525   0.53414154  1.5476866 ]]",2226
52,1.202212929725647,1.6255934238433838,0.4708815813064575,1.574650764465332,0.4460661702630131,6.324630498886108,"[[2.7095642  0.55649376 0.69861317]
 [2.662981   0.53602123 0.7168331 ]
 [2.6720047  0.53234196 0.74775887]
 ...
 [1.3100271  0.09209824 1.4751997 ]
 [1.3111334  0.04427338 1.5140829 ]
 [1.316391   0.14652252 1.4185266 ]]",2132
53,1.2644062042236328,1.5287714004516602,0.11035459488630295,0.2510159909725189,0.2800491442420534,6.387984275817871,"[[ 1.6244831  -2.7089815  -0.27391434]
 [ 1.5970898  -2.6779013  -0.2576189 ]
 [ 1.6328468  -2.6917582  -0.26618004]
 ...
 [ 0.6193924   0.4266739  -0.5984764 ]
 [ 0.5942402   0.4107542  -0.5642953 ]
 [ 0.6527767   0.44053078 -0.64478016]]",2232
54,1.9846892356872559,1.6267149448394775,0.2167973816394806,0.32001614570617676,0.3636791653670961,6.361641883850098,"[[ 0.23207092  1.7197084   0.9723253 ]
 [ 0.2094841   1.6755657   0.9608927 ]
 [ 0.20626831  1.7002592   1.0231514 ]
 ...
 [-0.03609657 -0.09830666  2.8303032 ]
 [-0.04454994 -0.13450813  2.794095  ]
 [-0.03602982 -0.04315948  2.8745012 ]]",2322
55,0.8902760744094849,0.8614662885665894,0.18529771268367767,0.15673315525054932,0.22403966547577833,6.48149561882019,"[[ 0.5267315  -0.51481056  0.08817863]
 [ 0.5210495  -0.49448013  0.09082031]
 [ 0.5163708  -0.5362663   0.0429163 ]
 ...
 [ 0.21131134  0.8610668  -1.2662568 ]
 [ 0.2089634   0.86313915 -1.2336545 ]
 [ 0.21383858  0.84962654 -1.3073673 ]]",2313
56,1.6833982467651367,1.4353197813034058,0.05815424397587776,0.13658270239830017,0.20407242598840813,6.5781519412994385,"[[ 2.3989544   0.68268967  1.6912012 ]
 [ 2.3559513   0.67704487  1.7124128 ]
 [ 2.3552055   0.68722725  1.7400503 ]
 ...
 [-0.99586105  0.2493782   1.3922157 ]
 [-0.996212    0.24629974  1.4061775 ]
 [-0.9846153   0.25377274  1.3657455 ]]",2387
57,2.804211139678955,1.997843623161316,0.2905839681625366,0.6540115475654602,0.2932621293889752,6.592609405517578,"[[ 1.670063   -2.071701    0.76636505]
 [ 1.6682491  -2.0982876   0.77050877]
 [ 1.736084   -2.1576176   0.7905464 ]
 ...
 [ 3.1854916   0.5451422   2.1062164 ]
 [ 3.1750336   0.4622326   2.1024466 ]
 [ 3.1913376   0.64817905  2.098445  ]]",2322
58,0.9033933877944946,1.4183440208435059,0.2567674219608307,0.4524894952774048,0.38292575619713826,6.3861353397369385,"[[ 1.3090305   2.1539536  -1.3998108 ]
 [ 1.3183498   2.1370993  -1.3881025 ]
 [ 1.3199577   2.1669664  -1.4042244 ]
 ...
 [-0.4411316   0.6208668  -0.3997712 ]
 [-0.3901291   0.6048565  -0.3884697 ]
 [-0.509285    0.642231   -0.41568995]]",2240
59,2.078555107116699,1.597859501838684,0.1559695303440094,0.16208386421203613,0.250959726657096,6.4294655323028564,"[[ 0.15021324  2.6966724  -0.09967995]
 [ 0.14958     2.6868038  -0.09603977]
 [ 0.12635803  2.731267   -0.09287167]
 ...
 [-2.0790215   1.0955219   0.7734566 ]
 [-2.042328    1.0870209   0.7710514 ]
 [-2.1217766   1.101119    0.7721901 ]]",2355
60,2.5571703910827637,1.803109884262085,0.1895756721496582,0.6877479553222656,0.4158206822455768,6.454545259475708,"[[ 0.6865444   2.4714365  -0.05564499]
 [ 0.6742916   2.443696   -0.03368855]
 [ 0.6709919   2.4683666  -0.0057745 ]
 ...
 [-2.0997581   0.5490265   2.033843  ]
 [-2.0680084   0.5269642   2.0118895 ]
 [-2.131939    0.5808935   2.0552864 ]]",2424
61,1.2982887029647827,1.2920935153961182,0.24506263434886932,0.52729731798172,0.35996703768512844,6.474549055099487,"[[-0.6126232   1.9321423  -0.91504955]
 [-0.6024208   1.9217768  -0.9104433 ]
 [-0.60861206  1.9456768  -0.9138546 ]
 ...
 [-1.5479679   0.7243252  -0.06770706]
 [-1.5098743   0.71735764 -0.07578373]
 [-1.5972805   0.7304325  -0.05652618]]",2323
62,0.4918881952762604,1.0630968809127808,0.36500364542007446,0.5575840473175049,0.6176105380343636,6.56451416015625,"[[-0.05908203  1.2659607  -1.5302715 ]
 [-0.01791     1.2120523  -1.4683628 ]
 [-0.03886414  1.2359772  -1.4870138 ]
 ...
 [-0.93135643  0.19914246  0.73840714]
 [-0.9012375   0.1892395   0.72122574]
 [-0.96652794  0.21173859  0.758523  ]]",2344
63,1.0025169849395752,1.2732360363006592,0.19472210109233856,0.15244203805923462,0.19886683307723127,6.49437689781189,"[[ 0.87726784  0.51492405  0.8875809 ]
 [ 0.86912537  0.46262646  0.9015827 ]
 [ 0.88705444  0.44537258  0.94070053]
 ...
 [ 1.1799536  -0.07109451  1.6804447 ]
 [ 1.1716595  -0.10589981  1.6846752 ]
 [ 1.183321   -0.02412796  1.6623249 ]]",2501
64,0.5513701438903809,0.9599555730819702,0.4543313682079315,0.3761683702468872,0.3359842342501009,6.462630748748779,"[[ 1.5849209  -0.76048183  0.36205196]
 [ 1.5669689  -0.7677746   0.37103367]
 [ 1.5904388  -0.77877045  0.37471962]
 ...
 [ 0.7640667  -0.0468235   0.02762413]
 [ 0.74993896 -0.06586838  0.04088211]
 [ 0.78240967 -0.01906013  0.00737286]]",2316
