,nonregistered_cd_l,registered_cd_l,mean_displacement_error_l,overlap_scores,landmark_loss_l,wall_time_models,ngenet_cd_l,visible_point_ratio,displ_ngenet,displ,len_coors_l
449,1.025122046470642,0.15137411653995514,0.46879587,0.3522935779816514,0.25106215432190593,7.5832743644714355,0.16807863116264343,0.3522935779816514,"[[ 1.68297328 -0.10674065  2.03743819]
 [ 1.63911257 -0.09214369  2.04101041]
 [ 1.63291988 -0.08582098  2.06317658]
 ...
 [-0.91115172  0.34569019  0.16006762]
 [-0.91994787  0.35423049  0.18931575]
 [-0.88781665  0.32995822  0.11767333]]","[[ 1.616293   -0.3023262   1.9717827 ]
 [ 1.5744343  -0.28290462  1.97791   ]
 [ 1.5691624  -0.27933407  1.9951277 ]
 ...
 [-0.88092613  0.46382523  0.10320663]
 [-0.8911457   0.4715824   0.13544464]
 [-0.85622597  0.44869518  0.05723763]]",2730
450,1.4246642589569092,0.4033147096633911,0.52634466,0.24553794829024186,0.23642535671687212,7.115145206451416,0.42834019660949707,0.24553794829024186,"[[-0.10245504  0.99804931 -0.07145841]
 [-0.10001546  1.01123858 -0.0694948 ]
 [-0.1133271   1.03009141 -0.07905803]
 ...
 [-0.85320104  0.86035548 -0.625952  ]
 [-0.83308484  0.87312699 -0.61097893]
 [-0.87757387  0.83740928 -0.64418783]]","[[ 0.03292656  1.1857395  -0.11858082]
 [ 0.03283119  1.1993017  -0.1208477 ]
 [ 0.02912521  1.2207565  -0.11923027]
 ...
 [-0.87231064  0.79145145 -0.59727955]
 [-0.84697914  0.8044348  -0.58551407]
 [-0.9044857   0.7691021  -0.61155796]]",1760
451,1.9175339937210083,0.7558666467666626,1.3051938,0.1938281901584654,1.007171925691807,6.694895505905151,0.763404130935669,0.1938281901584654,"[[ 0.67909258  0.42731925 -2.42740335]
 [ 0.72504318  0.44178427 -2.40859566]
 [ 0.72852548  0.45935105 -2.45213572]
 ...
 [ 1.86536568  0.40646066 -0.8654631 ]
 [ 1.90159421  0.41925725 -0.85443409]
 [ 1.80651601  0.38337936 -0.87711289]]","[[ 1.1652946   0.13882732 -2.0096216 ]
 [ 1.1964779   0.16018772 -1.984621  ]
 [ 1.1971645   0.1669321  -2.013564  ]
 ...
 [ 1.7319613   0.707386   -0.61986923]
 [ 1.7506151   0.7142086  -0.6189456 ]
 [ 1.6973467   0.69522095 -0.6210699 ]]",1401
452,1.4736320972442627,0.22546851634979248,0.62032604,0.3276063386155129,0.4212347821196271,6.910589933395386,0.3910345733165741,0.3276063386155129,"[[ 1.30984699  0.37069947  1.73849789]
 [ 1.27553069  0.369108    1.73836231]
 [ 1.27383488  0.37070053  1.76234006]
 ...
 [-0.41984249  0.20974344  0.57282091]
 [-0.43284193  0.20997461  0.58473858]
 [-0.39420815  0.20957514  0.55344084]]","[[ 1.6394119   0.5710888   1.6547184 ]
 [ 1.5997429   0.57119274  1.6526318 ]
 [ 1.594099    0.5778389   1.6861324 ]
 ...
 [-1.1422615   0.25978088  0.79612637]
 [-1.1005783   0.21541023  0.7912884 ]
 [-1.1701698   0.3019619   0.7897463 ]]",2406
453,2.3411107063293457,0.5077694654464722,1.0600572,0.22235195996663887,0.543741699459949,7.1184587478637695,0.5813679695129395,0.22235195996663887,"[[ 1.98767577 -1.09958958  2.24099251]
 [ 1.95738254 -1.14156134  2.24523681]
 [ 2.00431213 -1.16346562  2.29534691]
 ...
 [ 2.01580348 -0.59362429  1.93251175]
 [ 1.96225638 -0.6477091   1.92690284]
 [ 2.08468709 -0.50960968  1.93031152]]","[[ 2.0246086  -0.80972767  1.9013653 ]
 [ 2.0016174  -0.8659792   1.9091578 ]
 [ 2.0596085  -0.8863392   1.9582796 ]
 ...
 [ 2.5821705  -0.39548874  2.2910624 ]
 [ 2.5249243  -0.46310616  2.2801285 ]
 [ 2.6488895  -0.29366684  2.291152  ]]",1722
454,0.38121297955513,0.09090680629014969,0.36861536,0.36080066722268556,0.22199576168327037,7.567117214202881,0.10568869113922119,0.36080066722268556,"[[ 0.23316231 -0.61800122  0.38652603]
 [ 0.23010195 -0.62964373  0.38595125]
 [ 0.24363253 -0.64205122  0.39766491]
 ...
 [ 0.70453166 -0.35034479  0.69414572]
 [ 0.68831682 -0.36546962  0.68441378]
 [ 0.72398042 -0.32582177  0.70490263]]","[[ 0.2574005  -0.34142876 -0.14055824]
 [ 0.2644043  -0.36148357 -0.13623905]
 [ 0.27763748 -0.36812305 -0.12720776]
 ...
 [ 0.6355362  -0.5526619   1.0118561 ]
 [ 0.63005257 -0.572937    0.99809265]
 [ 0.6401272  -0.5207977   1.0255394 ]]",3039
455,0.7508004307746887,0.17133277654647827,0.5529455,0.2987489574645538,0.4342840592948014,7.619204521179199,0.15837731957435608,0.2987489574645538,"[[ 0.26623802 -1.44232205 -0.17915428]
 [ 0.27215057 -1.45073907 -0.17838384]
 [ 0.29711724 -1.47016703 -0.17178749]
 ...
 [ 1.44606137 -0.43479965  0.53246258]
 [ 1.42534163 -0.45620424  0.51919499]
 [ 1.46717978 -0.40179094  0.54830946]]","[[ 0.42878532 -1.3500051  -0.18766499]
 [ 0.42907333 -1.3559055  -0.18134212]
 [ 0.4532318  -1.3775787  -0.16832924]
 ...
 [ 1.2990818  -0.37270927  0.44673443]
 [ 1.2895794  -0.39266968  0.43589115]
 [ 1.3073626  -0.34324646  0.4591713 ]]",2870
456,2.6676151752471924,0.2602579593658447,0.7033234,0.34845704753961637,0.4598408173341068,7.571041584014893,0.38569915294647217,0.34845704753961637,"[[ 1.16140454 -1.58289552  0.13750886]
 [ 1.16598362 -1.60474867  0.13888398]
 [ 1.20314179 -1.62972564  0.16014347]
 ...
 [ 2.58157784 -0.39298833  1.09231569]
 [ 2.55116742 -0.43252596  1.07093815]
 [ 2.61350917 -0.3322711   1.11603605]]","[[ 1.5304813  -1.7672529   0.16057014]
 [ 1.5068626  -1.7749043   0.13648129]
 [ 1.5678444  -1.8014317   0.16182327]
 ...
 [ 2.9272327   0.22297668  1.2462406 ]
 [ 2.9067192   0.16622925  1.2443037 ]
 [ 2.9479656   0.3055458   1.2468033 ]]",2669
457,1.708486557006836,0.4320793151855469,0.76595706,0.48023352793994994,0.3168587950841292,7.539409875869751,0.5027604103088379,0.48023352793994994,"[[ 0.41712443  1.70381029  0.96096285]
 [ 0.40370816  1.69598295  0.95953772]
 [ 0.38383103  1.72166142  0.97281306]
 ...
 [-1.53020367  0.2941536   0.64106724]
 [-1.50746951  0.30004343  0.64043911]
 [-1.55290773  0.28419545  0.64001129]]","[[ 0.88388824  1.3549681   0.8902092 ]
 [ 0.86011124  1.3544073   0.89463615]
 [ 0.838583    1.3775463   0.90774536]
 ...
 [-1.6638546   0.45828056  0.7336588 ]
 [-1.6528988   0.45605946  0.7453203 ]
 [-1.6691551   0.4585495   0.71214104]]",3104
458,1.0294525623321533,0.44881579279899597,0.9102773,0.3567973311092577,0.553944085129712,7.990432500839233,0.39087849855422974,0.3567973311092577,"[[ 0.17930473  1.77099925 -0.90620556]
 [ 0.19494379  1.76507884 -0.90309697]
 [ 0.17868209  1.78944046 -0.91428918]
 ...
 [-0.45553821  0.48813861 -0.36646291]
 [-0.41991613  0.49468426 -0.36814071]
 [-0.50274304  0.47707818 -0.36319625]]","[[ 0.13195038  1.1610994  -1.5401964 ]
 [ 0.15125465  1.1810846  -1.4989061 ]
 [ 0.13659096  1.191432   -1.5202522 ]
 ...
 [-0.45835495  0.5082836  -0.29509115]
 [-0.4232216   0.5114298  -0.29688025]
 [-0.50445366  0.5012684  -0.29183865]]",2796
459,2.8386268615722656,0.21958070993423462,0.63390034,0.39366138448707255,0.36997351694343156,8.00644850730896,0.23412881791591644,0.39366138448707255,"[[ 1.1665934   2.40105908  1.41280045]
 [ 1.14018636  2.38507953  1.41194828]
 [ 1.12055529  2.41243068  1.4393231 ]
 ...
 [-1.42632026  0.5900246   1.15624595]
 [-1.40894982  0.59199481  1.15070876]
 [-1.4388967   0.58688315  1.15902979]]","[[ 1.2427177   2.267497    1.3166466 ]
 [ 1.2148151   2.2522793   1.3190308 ]
 [ 1.1970215   2.2775946   1.3493834 ]
 ...
 [-1.5654106   0.90783024  1.0709887 ]
 [-1.538002    0.9036379   1.0729408 ]
 [-1.59301     0.9092808   1.0646105 ]]",2976
460,1.5684179067611694,0.2374456226825714,0.70982295,0.41434528773978313,0.4961384736696684,8.280399799346924,0.24185535311698914,0.41434528773978313,"[[ 0.35265724 -1.61156471 -1.24667765]
 [ 0.38164278 -1.61904151 -1.23893389]
 [ 0.40767063 -1.637614   -1.24418863]
 ...
 [ 2.25397807 -0.64647759  0.75950928]
 [ 2.24953178 -0.66625938  0.73677868]
 [ 2.24813999 -0.61594336  0.78782956]]","[[ 0.58180046 -1.6609983  -1.1645489 ]
 [ 0.60593987 -1.6668539  -1.1458731 ]
 [ 0.6350403  -1.6838226  -1.1398716 ]
 ...
 [ 2.1122484  -0.56897354  0.79167557]
 [ 2.1143303  -0.5989971   0.78258514]
 [ 2.0986385  -0.5270157   0.80167675]]",3218
461,0.564123809337616,1.6635897159576416,1.2357035,0.26605504587155965,0.6773965638190947,6.903664588928223,1.1999388933181763,0.26605504587155965,"[[ 0.75727801 -0.82222971  0.29484577]
 [ 0.74261178 -0.79886144  0.29742108]
 [ 0.74680282 -0.80155293  0.29071   ]
 ...
 [ 0.34476161  0.63602989 -0.83340337]
 [ 0.33206246  0.64135355 -0.80882671]
 [ 0.36412422  0.62377702 -0.86467833]]","[[ 1.5929546  -0.4696169   0.24119091]
 [ 1.5582848  -0.45252895  0.2527933 ]
 [ 1.5794983  -0.42789936  0.261858  ]
 ...
 [ 1.1525526   0.78703976 -0.74695873]
 [ 1.1316776   0.7811661  -0.7260003 ]
 [ 1.1763802   0.7869015  -0.7766037 ]]",1956
