,nonregistered_cd_l,mean_displacement_error_l,registered_cd_l,regtr_cd_l,landmark_loss_l,wall_time_models,displ,len_inds,overlap_scores
282,1.7740309238433838,1.707621455192566,0.419712632894516,1.7740309238433838,0.2186309522308141,6.195161581039429,"[[ 0.882885   -1.5195055   3.0540152 ]
 [ 0.8487263  -1.5429707   3.052106  ]
 [ 0.8707104  -1.5576086   3.0808973 ]
 ...
 [ 0.32837105 -0.6565285   2.0100384 ]
 [ 0.30485344 -0.6866131   2.0060215 ]
 [ 0.3572464  -0.6126232   2.0039425 ]]",2601,0.48807339449541287
283,1.0152614116668701,1.6843422651290894,0.4540891647338867,1.0152614116668701,0.7026007205561552,5.9725470542907715,"[[ 2.2602444  -3.4686003  -0.73684406]
 [ 2.3294468  -3.4911356  -0.7104187 ]
 [ 2.3681831  -3.4776363  -0.74078274]
 ...
 [ 1.1084156  -0.1308403   1.3070402 ]
 [ 1.1041565  -0.15268326  1.3039722 ]
 [ 1.1040297  -0.10530472  1.3047543 ]]",2176,0.3501251042535446
284,1.3896772861480713,2.158897876739502,2.175328493118286,1.3896772861480713,0.8979134862980312,5.912695407867432,"[[ 2.41535    -5.379117   -4.1032066 ]
 [ 2.3916836  -5.309289   -4.064724  ]
 [ 2.5237484  -5.3003635  -4.1017103 ]
 ...
 [ 0.60811806  0.24207497 -0.9193468 ]
 [ 0.60302925  0.25117683 -0.9209366 ]
 [ 0.613821    0.2245121  -0.9121132 ]]",2290,0.44837364470391994
285,1.4421885013580322,1.3471745252609253,0.2583717107772827,1.4421885013580322,0.5282695887793876,5.9587485790252686,"[[ 1.4441185  -1.6933136  -1.68781   ]
 [ 1.4314938  -1.6884565  -1.6304703 ]
 [ 1.4687061  -1.7008028  -1.620739  ]
 ...
 [ 0.81012344 -0.5813141   1.4674273 ]
 [ 0.8127136  -0.61675453  1.455512  ]
 [ 0.798542   -0.52749634  1.474556  ]]",2333,0.3331109257714762
286,2.010152816772461,3.0549728870391846,2.0047953128814697,2.010152816772461,1.8828191992142076,6.009380578994751,"[[ 1.0614471  -5.06573    -1.4989519 ]
 [ 1.1110821  -5.0415983  -1.5085821 ]
 [ 1.1440411  -5.019371   -1.4526901 ]
 ...
 [ 2.3723192   0.43008232  0.26620197]
 [ 2.3831482   0.42271137  0.29074955]
 [ 2.3599768   0.43029594  0.21838665]]",2238,0.3843202668890742
287,1.4654388427734375,2.4816131591796875,1.3686895370483398,1.4654388427734375,1.5334058069482053,5.938853740692139,"[[ 0.4211197  -5.057233   -0.50037384]
 [ 0.44802284 -5.005872   -0.4578209 ]
 [ 0.522686   -5.0203648  -0.48353672]
 ...
 [ 1.4301224   2.0491676   1.0153599 ]
 [ 1.4145594   1.9806986   1.0303078 ]
 [ 1.4448843   2.1319456   0.9831581 ]]",2442,0.29791492910758965
288,4.577160835266113,1.910077452659607,0.28559446334838867,4.577160835266113,0.6195593033217855,6.097921848297119,"[[ 1.670784    1.4060049   1.7851877 ]
 [ 1.6102505   1.3700848   1.8161612 ]
 [ 1.5838909   1.3812094   1.8717117 ]
 ...
 [-3.15617    -0.04487038  2.330037  ]
 [-3.130991   -0.06711578  2.3398838 ]
 [-3.1785011  -0.01665306  2.3053122 ]]",2272,0.3331109257714762
289,1.3999733924865723,2.3041093349456787,1.2027744054794312,1.3999733924865723,0.9994164748286032,5.914215564727783,"[[ 0.6544666  -5.10048    -3.7030945 ]
 [ 0.6464939  -5.0471296  -3.6730185 ]
 [ 0.7274685  -5.0105705  -3.6831083 ]
 ...
 [-1.6830978  -0.31107903 -0.01336765]
 [-1.65518    -0.322464   -0.0290451 ]
 [-1.7266006  -0.2956848   0.00597954]]",2303,0.4663886572143453
290,0.7075050473213196,0.9653156399726868,0.7324411869049072,0.7075050473213196,0.36156415811468223,5.978255271911621,"[[ 0.32999992 -1.6213713   0.17286396]
 [ 0.30874443 -1.5303097   0.18980122]
 [ 0.33794785 -1.4943209   0.12742138]
 ...
 [-0.11473083  0.28333664 -0.37759972]
 [-0.11256218  0.2978983  -0.3540883 ]
 [-0.11763     0.2548523  -0.41053295]]",2367,0.36447039199332776
291,0.5806500315666199,0.5657517313957214,0.13232645392417908,0.5806500315666199,0.20817714922232888,5.912713289260864,"[[ 0.05747604 -0.9186659  -0.7335253 ]
 [ 0.06508827 -0.9108839  -0.7348423 ]
 [ 0.07507324 -0.91820335 -0.7473841 ]
 ...
 [ 0.30451393  0.1633606   0.21896267]
 [ 0.30413437  0.14215088  0.2295742 ]
 [ 0.30254364  0.1882286   0.20034885]]",2389,0.3648040033361134
292,1.6162381172180176,1.2339956760406494,0.41053855419158936,1.6162381172180176,0.40560980136346286,5.961771011352539,"[[ 0.94823647 -1.6185923   1.299406  ]
 [ 0.9186764  -1.5951252   1.3034067 ]
 [ 0.8985176  -1.6205597   1.2831144 ]
 ...
 [ 0.46505356 -0.03037834 -0.87348557]
 [ 0.44477654 -0.03198242 -0.84093237]
 [ 0.49334335 -0.03452873 -0.91554165]]",2472,0.41384487072560466
293,2.9514081478118896,2.016662120819092,0.2903747856616974,2.9514081478118896,0.5265060608346658,5.932080268859863,"[[ 2.2702007   0.5137911   2.0828009 ]
 [ 2.2248058   0.4404478   2.1338797 ]
 [ 2.228878    0.41796875  2.195199  ]
 ...
 [ 1.534051   -0.4316578   2.6265574 ]
 [ 1.5789394  -0.47959328  2.6078615 ]
 [ 1.4768791  -0.36662865  2.6455708 ]]",2390,0.3030859049207673
294,1.1546964645385742,1.7296415567398071,1.1120846271514893,1.1546964645385742,0.9221493969442195,5.971756458282471,"[[ 1.6845455   2.7997808   0.7767744 ]
 [ 1.6138096   2.7921019   0.82316494]
 [ 1.5880966   2.9016533   0.8402338 ]
 ...
 [-0.9355068   1.6246643  -0.11824608]
 [-0.92336845  1.618887   -0.06683922]
 [-0.9539242   1.6212807  -0.19390774]]",2092,0.30708924103419516
295,1.6750588417053223,2.5700976848602295,1.3246303796768188,1.6750588417053223,2.009975524396297,5.6531431674957275,"[[ 2.4264641e+00 -4.3395452e+00  3.8063526e-01]
 [ 2.4522724e+00 -4.4083490e+00  3.6181831e-01]
 [ 2.5434856e+00 -4.3016300e+00  4.0527248e-01]
 ...
 [ 1.3712082e+00  2.0004272e-02 -3.4673977e-01]
 [ 1.3629208e+00  1.4228821e-03 -3.2362270e-01]
 [ 1.3754120e+00  3.0546188e-02 -3.7695789e-01]]",2109,0.33377814845704756
296,3.0169310569763184,3.174999952316284,1.5757861137390137,3.0169310569763184,2.110645758526998,6.158522605895996,"[[ 1.1210384 -1.4145336 -4.345894 ]
 [ 1.1214962 -1.4026508 -4.216694 ]
 [ 1.1906185 -1.3443937 -4.244607 ]
 ...
 [ 0.6114979  3.0682926 -2.652338 ]
 [ 0.5478859  3.0191526 -2.5698729]
 [ 0.6635113  3.0926857 -2.7472105]]",2024,0.283069224353628
297,0.8103950023651123,1.7885432243347168,0.969194769859314,0.8103950023651123,1.0372394371157625,6.0412209033966064,"[[ 1.3474789  -1.6769285   4.355714  ]
 [ 1.2734604  -1.6995382   4.400939  ]
 [ 1.3216553  -1.7040596   4.5064974 ]
 ...
 [-0.96190834  0.7713022   0.5112858 ]
 [-0.896822    0.77947617  0.5324497 ]
 [-1.0409279   0.7448988   0.48786736]]",2210,0.30525437864887406
298,1.7333704233169556,1.1773372888565063,0.11878034472465515,1.7333704233169556,0.47939085776183976,6.045842885971069,"[[ 0.33608818  0.24707603 -1.0596972 ]
 [ 0.35297585  0.1874857  -1.0449133 ]
 [ 0.3465786   0.18692398 -1.0033236 ]
 ...
 [ 2.4064293   0.3720131   0.94541264]
 [ 2.3914547   0.33035088  0.93496895]
 [ 2.4268208   0.43171883  0.94454765]]",2560,0.4432026688907423
299,0.9592721462249756,1.5324643850326538,0.6571906805038452,0.9592721462249756,0.45680539141427273,5.9470415115356445,"[[ 2.1612892  -0.3990879   1.0699902 ]
 [ 2.1242962  -0.43364525  1.0876389 ]
 [ 2.1649113  -0.46244335  1.1327362 ]
 ...
 [ 1.4849834  -0.7340603   1.4775867 ]
 [ 1.4623756  -0.7756233   1.4870472 ]
 [ 1.512989   -0.67479706  1.4513903 ]]",2291,0.2553794829024187
300,1.9152989387512207,1.9593429565429688,0.5675716996192932,1.9152989387512207,0.9251997364736991,5.94800591468811,"[[ 3.3940277   1.5378952   0.9914551 ]
 [ 3.3325233   1.536418    1.049984  ]
 [ 3.332281    1.5985098   1.1001873 ]
 ...
 [ 1.9234104  -0.25660706  1.3972731 ]
 [ 1.8641815  -0.3362255   1.4105673 ]
 [ 1.9880543  -0.14984512  1.3661995 ]]",2131,0.28073394495412846
301,0.9795659780502319,1.1962931156158447,0.19349917769432068,0.9795659780502319,0.632583188492915,5.970725059509277,"[[ 1.8406029   0.61350346  0.2152605 ]
 [ 1.8062801   0.579195    0.23047447]
 [ 1.8087215   0.5729475   0.24955463]
 ...
 [ 1.6806126  -0.42591476  0.99900246]
 [ 1.6508322  -0.47018623  1.0131168 ]
 [ 1.7167206  -0.3615532   0.96842957]]",2281,0.34111759799833197
302,0.2796894609928131,0.4698975086212158,0.3434850573539734,0.2796894609928131,0.30745540079528016,5.996737241744995,"[[-0.4088688  -0.13233757 -0.627018  ]
 [-0.4039135  -0.13752842 -0.6270075 ]
 [-0.3963852  -0.12896729 -0.6150255 ]
 ...
 [ 0.12013054  0.1793232  -0.03241539]
 [ 0.12557983  0.17469025 -0.03782654]
 [ 0.10958481  0.18308258 -0.02290916]]",2560,0.43753127606338615
303,0.5156942009925842,0.7940859198570251,0.17706269025802612,0.5156942009925842,0.4225392265701133,5.912662982940674,"[[ 0.8039818  -0.45307732  0.9676733 ]
 [ 0.78495216 -0.44649792  0.9739771 ]
 [ 0.7902374  -0.43372726  0.99281406]
 ...
 [-1.0581646   0.12605095  0.5620041 ]
 [-1.0704288   0.13714218  0.5709343 ]
 [-1.0435448   0.1155777   0.5414257 ]]",2504,0.3933277731442869
304,2.2572593688964844,2.5542712211608887,1.515779972076416,2.2572593688964844,0.8349900073974509,5.923957347869873,"[[ 2.9572353  -6.1087866  -3.0250683 ]
 [ 2.960291   -6.0629854  -2.9665432 ]
 [ 3.106659   -6.038397   -3.0142107 ]
 ...
 [ 0.47574043  0.59294987 -1.194634  ]
 [ 0.44451714  0.5710707  -1.1660304 ]
 [ 0.5200119   0.6011696  -1.2383752 ]]",2084,0.3524603836530442
305,1.5802593231201172,1.5454602241516113,0.8847579956054688,1.5802593231201172,0.6138927580344111,5.937712669372559,"[[ 0.32348633 -4.4793043   0.5599642 ]
 [ 0.27015495 -4.449727    0.5474186 ]
 [ 0.3402462  -4.405838    0.5827112 ]
 ...
 [ 0.7262192   2.1928997  -0.25861454]
 [ 0.74695015  2.1644335  -0.21276379]
 [ 0.6988659   2.214901   -0.3217926 ]]",2332,0.4061718098415346
306,1.031180739402771,1.078766107559204,0.4491385221481323,1.031180739402771,0.5741141007296038,5.932736873626709,"[[ 0.16153717  1.0294819  -1.8640947 ]
 [ 0.19260025  1.0093927  -1.8305111 ]
 [ 0.2027626   1.0146646  -1.8403025 ]
 ...
 [ 1.3270788   0.83141136  0.7126446 ]
 [ 1.3439035   0.8042183   0.6934509 ]
 [ 1.2905664   0.86754036  0.73226166]]",2668,0.4078398665554629
307,0.41055572032928467,1.4499247074127197,1.2993371486663818,0.41055572032928467,0.8144418547072011,5.878694772720337,"[[ 1.3452988  -3.9823446  -0.880743  ]
 [ 1.2795811  -3.879487   -0.74291706]
 [ 1.3040447  -3.7980824  -0.6924    ]
 ...
 [ 0.10692406  0.59994125  0.5507431 ]
 [ 0.09617233  0.56863976  0.58298016]
 [ 0.11966515  0.64056396  0.49782467]]",2234,0.34078398665554627
308,0.6737656593322754,1.5066558122634888,1.1698768138885498,0.6737656593322754,1.0037483813452666,5.846330642700195,"[[ 1.1439991  -2.7028522   0.05985069]
 [ 1.098772   -2.749961    0.06453133]
 [ 1.121912   -2.7578535   0.0427351 ]
 ...
 [-0.8086109   0.20050049  0.7156038 ]
 [-0.7652073   0.13887024  0.72635937]
 [-0.86019325  0.28990364  0.71182823]]",2081,0.28507089241034195
309,1.5189692974090576,1.988416314125061,0.7819758653640747,1.5189692974090576,0.6354412964339607,5.791638612747192,"[[-0.682003    4.3007574   0.09172726]
 [-0.7225609   4.2474556   0.12334347]
 [-0.75631714  4.3320017   0.1406107 ]
 ...
 [ 0.5456047   1.0860424  -0.31312275]
 [ 0.5755501   1.0894585  -0.31657505]
 [ 0.49419975  1.073988   -0.30945396]]",2175,0.36613844870725604
310,0.5802885293960571,1.6865079402923584,1.4406518936157227,0.5802885293960571,1.0890955389827741,5.83480978012085,"[[ 0.5620613  -2.2725792  -2.4982538 ]
 [ 0.5507717  -2.270238   -2.4503593 ]
 [ 0.58758354 -2.2583847  -2.4638348 ]
 ...
 [-1.0729637   1.2561684   0.02648544]
 [-1.060154    1.2121029   0.06000233]
 [-1.0901489   1.3031158  -0.02043724]]",2131,0.2827356130108424
311,0.37887030839920044,1.4851831197738647,0.38121604919433594,0.37887030839920044,0.37785423820834124,5.953532457351685,"[[-1.1457005   1.62321    -2.0120268 ]
 [-1.0918674   1.6139393  -1.951911  ]
 [-1.0884132   1.7070503  -1.9454308 ]
 ...
 [-0.17914772  0.9889107   0.37674522]
 [-0.16083717  0.95355606  0.38752842]
 [-0.20512962  1.024229    0.36053658]]",2467,0.46388657214345286
312,0.9872996807098389,1.6278985738754272,1.3537261486053467,0.9872996807098389,0.6706742507400912,6.134362697601318,"[[ 1.9068279  -3.804717   -2.0852203 ]
 [ 1.8952255  -3.7508593  -1.9760208 ]
 [ 1.9743481  -3.7237701  -2.011671  ]
 ...
 [ 1.1034756   1.7314653   0.89199543]
 [ 1.0933781   1.6686935   0.91235733]
 [ 1.1102524   1.8080788   0.8562851 ]]",2501,0.359466221851543
313,0.4496431350708008,2.0082128047943115,1.0464906692504883,0.4496431350708008,1.0900850240070736,6.309107542037964,"[[ 3.6516418  -5.6973867   1.1816311 ]
 [ 3.5875492  -5.7386675   1.131257  ]
 [ 3.6931152  -5.6595783   1.172698  ]
 ...
 [ 0.01484108  0.81739616 -0.26459026]
 [ 0.02152443  0.79632187 -0.24072647]
 [ 0.01690102  0.8408327  -0.29792595]]",2300,0.3567973311092577
314,0.6547564268112183,1.7937607765197754,1.5646380186080933,0.6547564268112183,1.6416593684851455,6.100468635559082,"[[-0.68724823 -1.3729153  -1.9692411 ]
 [-0.6683636  -1.3649502  -1.8891773 ]
 [-0.640892   -1.227314   -1.92875   ]
 ...
 [ 0.8436489   0.5294037   0.33277893]
 [ 0.81554985  0.46122742  0.4194231 ]
 [ 0.8738556   0.6206398   0.21133232]]",2189,0.17347789824854046
315,2.6649370193481445,2.7994325160980225,1.1729038953781128,2.6649370193481445,2.7372112973258242,6.182891845703125,"[[-0.50061226 -2.170084   -0.74667835]
 [-0.45921135 -1.7976065  -0.73002625]
 [-0.42077255 -1.8044806  -0.77636147]
 ...
 [-1.1801262   2.8925276   2.7763252 ]
 [-1.1407642   2.8231058   2.8263655 ]
 [-1.2337532   2.9712734   2.6834393 ]]",2374,0.3231025854879066
316,1.242757797241211,1.9292818307876587,0.9421772956848145,1.242757797241211,0.3982788492963871,5.811160326004028,"[[ 2.715351   -3.6635046  -2.9304476 ]
 [ 2.665203   -3.6676264  -2.8817768 ]
 [ 2.6892376  -3.6727238  -2.9172907 ]
 ...
 [ 0.885149   -0.3653469   0.43588638]
 [ 0.8644371  -0.38829422  0.42897415]
 [ 0.89972115 -0.33803558  0.44612598]]",2378,0.5109257714762302
317,0.6265162229537964,1.5891432762145996,2.0971438884735107,0.6265162229537964,1.3526386809148983,5.843417406082153,"[[ 2.458273   -1.9086065  -0.60809803]
 [ 2.4493198  -1.9344721  -0.56644726]
 [ 2.4965935  -1.954071   -0.5600958 ]
 ...
 [-1.1999378   0.56907845  1.2055969 ]
 [-1.1453781   0.55198     1.2259226 ]
 [-1.2781143   0.58307076  1.153122  ]]",2225,0.17347789824854046
318,0.9372780323028564,1.879912257194519,1.9543898105621338,0.9372780323028564,0.7260105093887054,5.9683146476745605,"[[ 3.9764442  -4.463382   -0.17970753]
 [ 3.9226742  -4.464793   -0.1532774 ]
 [ 4.012779   -4.4416676  -0.17991352]
 ...
 [-0.53307724 -1.1123772   0.8114643 ]
 [-0.527092   -1.1454163   0.826066  ]
 [-0.5534477  -1.0682487   0.7903385 ]]",2177,0.32894078398665555
319,2.4445791244506836,3.2607367038726807,2.3072497844696045,2.4445791244506836,2.1106799712560114,5.6625635623931885,"[[-1.0295792  -3.3951778  -5.4459076 ]
 [-0.93473244 -3.1774206  -5.4506993 ]
 [-0.89349174 -3.2054281  -5.4801903 ]
 ...
 [-0.5680542   1.6015701  -0.86333275]
 [-0.58893204  1.5730667  -0.80443764]
 [-0.5446243   1.6099072  -0.96374416]]",2251,0.2919099249374479
320,1.1385222673416138,1.1676956415176392,0.4930824339389801,1.1385222673416138,0.7105375646972544,5.835027456283569,"[[ 1.4456635  -0.21333027  1.057311  ]
 [ 1.4132881  -0.26307392  1.0061092 ]
 [ 1.4156284  -0.21113968  0.9979811 ]
 ...
 [-0.735342    1.5087681  -0.4476881 ]
 [-0.715456    1.5108929  -0.406188  ]
 [-0.75343704  1.4946661  -0.5074177 ]]",2223,0.28940783986655544
321,2.017573595046997,1.248704433441162,0.17796042561531067,2.017573595046997,0.3878819007209149,6.068682909011841,"[[ 5.41687012e-03  1.31325722e+00  1.18255615e-02]
 [ 1.09672546e-03  1.31380749e+00  1.81398392e-02]
 [-1.28307343e-02  1.34004498e+00  3.14941406e-02]
 ...
 [-2.83145332e+00  9.94716644e-01  5.23262024e-02]
 [-2.77790070e+00  9.96085167e-01  7.57408142e-02]
 [-2.89668846e+00  9.79441643e-01  1.67236328e-02]]",2257,0.32777314428690574
322,1.1063148975372314,2.1582424640655518,1.5088436603546143,1.1063148975372314,2.0317456341882276,5.960971355438232,"[[-0.3934021  -1.5618582  -2.2235289 ]
 [-0.3495369  -1.3965273  -2.1370344 ]
 [-0.2898121  -1.282814   -2.1796522 ]
 ...
 [-0.8595295   2.1955585   0.17181301]
 [-0.85993195  2.1869535   0.22781181]
 [-0.86240005  2.18231     0.09499359]]",2249,0.29724770642201837
323,1.6015924215316772,1.5358638763427734,0.24369558691978455,1.6015924215316772,0.5011406367801677,6.0767223834991455,"[[ 1.930315    0.4874506  -0.04757595]
 [ 1.8935223   0.5126524  -0.0257864 ]
 [ 1.894062    0.55477524 -0.04401684]
 ...
 [ 0.7168865   2.3097124  -1.300559  ]
 [ 0.7210846   2.2978516  -1.2564735 ]
 [ 0.7118435   2.3102913  -1.3609781 ]]",2256,0.30592160133444535
324,0.37400537729263306,2.177135944366455,2.1654200553894043,0.37400537729263306,1.7421125292053912,5.999884843826294,"[[-0.4269657  -3.2184343  -0.6799545 ]
 [-0.35182762 -3.1941528  -0.6152067 ]
 [-0.3707199  -3.1348038  -0.6369257 ]
 ...
 [ 1.5240259   1.2726889   1.0225315 ]
 [ 1.5435848   1.2266312   1.0354023 ]
 [ 1.4879875   1.328413    0.99564457]]",2168,0.18682235195996663
325,1.840712308883667,1.5795353651046753,0.15439185500144958,1.840712308883667,0.19821925423551692,6.226426601409912,"[[ 1.9586372   0.40795422  2.1660395 ]
 [ 1.9120789   0.38945675  2.1713438 ]
 [ 1.9156761   0.38469028  2.213253  ]
 ...
 [-0.63834953 -1.1613407   0.90814304]
 [-0.6608448  -1.1897793   0.9365864 ]
 [-0.60040283 -1.116827    0.8608675 ]]",2616,0.4835696413678065
326,1.699376106262207,1.6410549879074097,0.9975961446762085,1.699376106262207,1.9554701434336088,6.077062368392944,"[[ 0.90237236 -0.723238    0.5791311 ]
 [ 0.9351444  -0.76732445  0.5904722 ]
 [ 1.0060463  -0.6956377   0.6259718 ]
 ...
 [ 0.45482826  1.6957426   0.58701324]
 [ 0.4389515   1.6033678   0.63192654]
 [ 0.4715271   1.823906    0.52077484]]",2193,0.3309424520433695
327,0.9956122636795044,1.4564120769500732,1.5280849933624268,0.9956122636795044,0.6465031596542781,5.664381980895996,"[[ 2.899107   -2.5086565  -1.0268831 ]
 [ 2.9000397  -2.494893   -0.9709816 ]
 [ 3.002245   -2.4422274  -0.9222584 ]
 ...
 [-0.57629395  0.10230255  1.3586721 ]
 [-0.56238365  0.05289459  1.4461937 ]
 [-0.5864334   0.17645264  1.2310505 ]]",2175,0.2957464553794829
328,1.9160704612731934,2.0430071353912354,0.8732873201370239,1.9160704612731934,1.3073683462807415,5.9396796226501465,"[[ 0.56131744  0.42007637 -2.1702194 ]
 [ 0.51452065  0.36819077 -2.1310625 ]
 [ 0.46602058  0.39242935 -2.1928463 ]
 ...
 [-3.7831688   0.27368546  2.9778433 ]
 [-3.719654    0.11471176  2.882659  ]
 [-3.8582249   0.4726925   3.0505104 ]]",2137,0.22301918265221019
329,0.6513663530349731,1.9460171461105347,1.6097691059112549,0.6513663530349731,0.5493853866076505,6.020093679428101,"[[ 1.8705807  -4.6046705  -3.0527334 ]
 [ 1.8881283  -4.5892534  -2.984458  ]
 [ 2.0270767  -4.599573   -3.0057764 ]
 ...
 [ 1.3371658  -0.18200874  0.0702076 ]
 [ 1.3148432  -0.20960999  0.07413197]
 [ 1.3549938  -0.15511894  0.06803322]]",2379,0.45654712260216845
330,0.2722010612487793,0.8990842700004578,0.30583280324935913,0.2722010612487793,0.4736238501478516,6.6054298877716064,"[[ 1.1207848  -0.67041206 -0.54065037]
 [ 1.1216297  -0.68647194 -0.54264736]
 [ 1.1504383  -0.6451311  -0.44555092]
 ...
 [ 0.39890862  0.82638836 -0.08138466]
 [ 0.39637375  0.8021383  -0.05506897]
 [ 0.40081978  0.85448647 -0.11815071]]",2272,0.42935779816513764
331,1.078571081161499,2.548179864883423,2.250904083251953,1.078571081161499,1.8355472527323953,6.449971914291382,"[[ 0.7811947  -6.210393   -1.018753  ]
 [ 0.7428913  -6.1136847  -0.870677  ]
 [ 0.780365   -6.0994377  -0.8301897 ]
 ...
 [-0.2658558   1.1184359  -0.22910309]
 [-0.2572384   1.1051731  -0.22037125]
 [-0.2761402   1.1281338  -0.24643993]]",2176,0.21284403669724772
332,1.7211625576019287,2.1462509632110596,1.4494775533676147,1.7211625576019287,0.9512584901348747,6.145739793777466,"[[ 0.32443237 -5.445098    0.5864115 ]
 [ 0.3111477  -5.381608    0.6786461 ]
 [ 0.3305359  -5.3816795   0.65586567]
 ...
 [ 0.28740883  1.2380686  -0.6745844 ]
 [ 0.26434135  1.2038803  -0.62427425]
 [ 0.3141861   1.2762356  -0.74753714]]",2304,0.3047539616346956
333,1.9275422096252441,2.057614326477051,0.6380170583724976,1.9275422096252441,0.7188125766085246,6.17915678024292,"[[ 2.5937119  -2.2578344   3.1116266 ]
 [ 2.4302654  -2.1653948   3.0502348 ]
 [ 2.3743248  -2.087843    2.9720774 ]
 ...
 [ 0.80270004  0.7328644   1.4249058 ]
 [ 0.7864475   0.69784737  1.4521313 ]
 [ 0.8284607   0.78192234  1.3763962 ]]",2540,0.42185154295246036
334,1.6690788269042969,1.7949137687683105,1.2782100439071655,1.6690788269042969,0.5109706214426045,6.276257038116455,"[[ 2.106598   -2.627905    0.04116154]
 [ 2.0847988  -2.5785446   0.00761223]
 [ 2.1842499  -2.581707    0.0384407 ]
 ...
 [ 0.42045593 -0.00369072  1.650115  ]
 [ 0.44965363 -0.05730057  1.6417713 ]
 [ 0.41575623  0.07132721  1.6339626 ]]",2555,0.5192660550458715
335,0.8205275535583496,1.5437613725662231,0.5324554443359375,0.8205275535583496,0.5723855699574342,5.973489046096802,"[[ 2.425623   -0.3783331   0.39726543]
 [ 2.3945637  -0.40041447  0.4343958 ]
 [ 2.427679   -0.43857574  0.4694357 ]
 ...
 [ 0.53437996 -0.35979652  1.6074924 ]
 [ 0.5229244  -0.394907    1.6315775 ]
 [ 0.55210876 -0.31272888  1.5645456 ]]",2180,0.23135946622185155
336,3.166325569152832,2.5462539196014404,3.1266961097717285,3.166325569152832,1.7560275258174745,5.960592269897461,"[[ 2.6132278  -2.7839622  -2.957593  ]
 [ 2.4475079  -2.7178583  -2.8289232 ]
 [ 2.5424004  -2.669057   -2.8544264 ]
 ...
 [ 0.24106598  2.7979012  -0.58761644]
 [ 0.33015823  2.7915668  -0.6204853 ]
 [ 0.13327217  2.7863579  -0.55762386]]",1941,0.2151793160967473
337,1.6130017042160034,1.6242194175720215,0.1358870565891266,1.6130017042160034,0.39087952841863677,5.9689624309539795,"[[ 0.9279766   2.219573   -1.1925926 ]
 [ 0.94706726  2.1353798  -1.1721144 ]
 [ 0.96957207  2.1477861  -1.1519108 ]
 ...
 [ 1.2022667   0.35562515  1.4819889 ]
 [ 1.2221336   0.30996513  1.4578333 ]
 [ 1.1744127   0.4189129   1.5033045 ]]",2567,0.427022518765638
338,0.6223813891410828,1.8453773260116577,0.8183124661445618,0.6223813891410828,1.2466504565078613,5.871723175048828,"[[ 1.5816269  -0.5925846  -2.009285  ]
 [ 1.5686741  -0.5440359  -1.9523096 ]
 [ 1.649498   -0.48578835 -2.029048  ]
 ...
 [ 1.3366642   0.8640404  -0.31819916]
 [ 1.3501921   0.87595177 -0.25452995]
 [ 1.3079472   0.8433418  -0.40443707]]",2266,0.27239366138448706
339,0.892677903175354,1.3388543128967285,0.5284523963928223,0.892677903175354,0.7748213240119498,5.9793314933776855,"[[ 1.7221069   0.29177094 -1.6499681 ]
 [ 1.681076    0.26698017 -1.6078482 ]
 [ 1.7112141   0.2696848  -1.5999928 ]
 ...
 [ 0.581686    0.09007645 -1.0420094 ]
 [ 0.561039    0.05679131 -1.0225935 ]
 [ 0.6033783   0.12724495 -1.0676727 ]]",2070,0.28573811509591324
340,1.2659661769866943,1.5402014255523682,0.5826626420021057,1.2659661769866943,0.8584290114724276,5.997578859329224,"[[ 1.867979   -0.45276928 -1.8003855 ]
 [ 1.8063622  -0.521019   -1.7079592 ]
 [ 1.8293934  -0.5028248  -1.6898375 ]
 ...
 [ 1.3292952   0.11356735 -0.16229153]
 [ 1.3354206   0.09921265 -0.15629673]
 [ 1.3097849   0.13204002 -0.17789459]]",2133,0.28423686405337784
341,1.0701303482055664,2.1318700313568115,1.4707971811294556,1.0701303482055664,0.6024721538188219,5.953829288482666,"[[ 3.061489   -5.3483305  -2.0887012 ]
 [ 3.029667   -5.300334   -2.060255  ]
 [ 3.175806   -5.2498493  -2.082096  ]
 ...
 [ 1.4023323  -0.6967659   1.0686026 ]
 [ 1.3575544  -0.7400265   1.0509195 ]
 [ 1.4530439  -0.63288116  1.0859985 ]]",2400,0.44570475396163467
342,3.4998412132263184,1.866953730583191,2.744731903076172,3.4998412132263184,1.4251885848321724,5.861568927764893,"[[ 0.29364967 -1.545825   -1.6485338 ]
 [ 0.29008102 -1.5326881  -1.5690413 ]
 [ 0.3275814  -1.5028954  -1.591815  ]
 ...
 [-2.2422657   1.8118477   1.9662113 ]
 [-2.2125263   1.743619    2.0077248 ]
 [-2.2742977   1.89814     1.8937035 ]]",2007,0.21684737281067556
343,0.7331029176712036,0.9048787355422974,0.43522822856903076,0.7331029176712036,0.627855572390925,5.854369878768921,"[[ 1.2629337   0.2917509   0.992733  ]
 [ 1.2243366   0.28430653  1.0148535 ]
 [ 1.227644    0.29703808  1.0431023 ]
 ...
 [-0.6211891   0.43087196  0.31321335]
 [-0.60969543  0.43382263  0.33451462]
 [-0.6441765   0.41159058  0.28589344]]",2084,0.22785654712260217
